timestamp,prodi,jenis_kelamin,umur,suku,kabupaten,provinsi,asal_sekolah,jurusan_sekolah,ipk,kondisi_ekonomi,pendidikan_ayah,pendidikan_ibu,pekerjaan_ayah,pekerjaan_ibu,pendapatan_ayah,pendapatan_ibu,topik_minat,media_belajar,target_memproses,target_menerima,target_menyerap,target_memahami,durasi_belajar,motivasi,motivasi_lainnya,jurusan_std,kabupaten_std,jenis_kelamin_enc,jurusan_sekolah_enc,kabupaten_enc,pendapatan_ayah_enc,pendapatan_ibu_enc,durasi_belajar_enc,ipk_enc,ipk_kategori,media_buku,media_slide,media_video,media_interaktif,media_platform,media_forum,media_coding
2026-02-01 18:51:42.898,Teknik Informatika,Perempuan,22,Bugis,Pangkajene,Sulawesi Selatan,SMAN 1 PANGKEP,IPA,3.54,Menengah,SMA,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,Tidak ada,IPA,Lainnya,1,2,5,2,1,3,3.54,3.50–4.00,0,0,0,0,1,0,0
2026-02-01 17:16:57.370,Teknik Informatika,Perempuan,22,Bugis,Kutai Barat,Kalimantan Timur,SMAN 2 Sendawar,IPA,"3,8",Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Lebih dari Rp. 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Sensing,Visual,Sequential,Lebih dari 2 jam,Peningkatan keterampilan,-,IPA,Lainnya,1,2,5,4,1,4,3.8,3.50–4.00,0,0,0,1,0,0,0
2026-02-01 17:01:19.530,Teknik Informatika,Laki - Laki,21,Buton,Kota Baubau,Sulawesi Tenggara,SMAS Angkasa Maros,IPA,3.9,Menengah,D4 / S1,D4 / S1,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Lebih dari Rp. 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Lainnya,0,2,5,4,2,2,3.9,3.50–4.00,0,1,0,1,0,0,0
2026-02-01 15:37:48.346,Teknik Informatika,Laki - Laki,23,Tolaki,Kota Kendari,Sulawesi Tenggara,SMA NEGERI 1 KENDARI,IPA,3.51,Menengah,S2,S2,Tidak bekerja / Pensiunan,Pegawai Negeri Sipil (PNS),Kurang dari Rp 2.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Penghargaan atau sertifikat,-,IPA,Kendari,0,2,3,1,2,2,3.51,3.50–4.00,0,0,1,1,1,0,0
2026-02-01 15:25:43.606,Teknik Informatika,Laki - Laki,21,Bugis,Sidrap,Sulawesi Selatan,SMA N 1 SIDRAP,IPA,3.88,Menengah,D4 / S1,D4 / S1,Pedagang / Wiraswasta,Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,-,IPA,Lainnya,0,2,5,2,3,3,3.88,3.50–4.00,0,0,1,1,0,1,0
2026-02-01 15:19:37.191,Teknik Informatika,Perempuan,21,Bugis,Tolitoli,Sulawesi Tengah,SMA NEGERI 1 TOLITOLI,IPA,3.7,Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Video pembelajaran (YouTube, e-learning, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Visual,Global,Lebih dari 2 jam,Peningkatan keterampilan,tidak,IPA,Lainnya,1,2,5,2,1,4,3.7,3.50–4.00,0,0,1,0,1,0,0
2026-02-01 12:21:36.156,Lainnya:,Perempuan,21,Makassar,Kota Makassar,Sulawesi Selatan,SMAIT AR RAHMAH,IPA,"3,78",Menengah,D4 / S1,D4 / S1,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Lebih dari Rp. 8.000.000 per bulan,Lebih dari Rp. 8.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,1 - 2 jam,Tantangan akademis,tidak ada,IPA,Makassar,1,2,8,4,4,3,3.78,3.50–4.00,0,0,0,1,0,0,0
2026-02-01 12:20:36.085,Lainnya:,Perempuan,21,Bugis,Kota Makassar,Sulawesi Selatan,SMA IT AR RAHMAH,IPA,"3,8",Menengah,D4 / S1,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Lebih dari Rp. 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)",Slide presentasi (PowerPoint) dari dosen,Active,Intuitive,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,tidak ada,IPA,Makassar,1,2,8,4,1,3,3.8,3.50–4.00,0,1,0,0,0,0,0
2026-02-01 12:12:27.154,Teknik Informatika,Perempuan,22,toraja,Kota Makassar,Sulawesi Selatan,SMA-IT Ar-Rahma Makassar,IPA,3.7,Menengah,SMA,D4 / S1,TNI / Polri,Pegawai Negeri Sipil (PNS),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Video pembelajaran (YouTube, e-learning, dll.)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Penghargaan atau sertifikat,tidak ada,IPA,Makassar,1,2,8,3,3,2,3.7,3.50–4.00,0,0,1,0,0,0,0
2026-02-01 12:08:11.894,Teknik Informatika,Perempuan,21,Bugis,Pinrang,Sulawesi Selatan,SMKN 1 PINRANG,Multimedia,.,Menengah,SMA,SMA,Buruh / Petani / Nelayan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Active,Intuitive,Verbal,Global,1 - 2 jam,Other..,Saya termotivasi untuk belajar karena ingin memahami materi secara menyeluruh agar dapat mengaplikasikannya dalam kehidupan nyata dan menunjang pengembangan diri serta kesiapan akademik maupun karier di masa depan.,Multimedia,Pinrang,1,7,14,1,1,3,3.71,3.50–4.00,0,1,1,0,0,0,0
2026-02-01 12:04:24.570,Teknik Informatika,Perempuan,21,Bugis,Mimika,Papua Tengah,SMA Wahdah Islamiyah Makassar,IPA,"3,77",Menengah,SD,SMA,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Tantangan akademis,-,IPA,Lainnya,1,2,5,1,1,2,3.77,3.50–4.00,0,0,1,1,0,0,0
2026-01-28 17:13:23.373,Teknik Informatika,Perempuan,21,Buton,Wakatobi,Sulawesi Tenggara,SMA Negeri 1 Wangi-Wangi,IPA,"3,85",Menengah,D4 / S1,SMA,Pegawai Negeri Sipil (PNS),Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,Kurang dari 30 menit,Tantangan akademis,Tidak ada,IPA,Lainnya,1,2,5,2,1,1,3.85,3.50–4.00,0,1,1,1,0,0,0
2026-01-28 17:01:58.771,Teknik Informatika,Perempuan,19,Makassar,Kota Makassar,Sulawesi Selatan,SMAN 8 Ternate,IPA,3.95,Menengah,S3,S2,Profesional (Dokter / Pengacara / dll.),Pedagang / Wiraswasta,Lebih dari Rp. 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,-,IPA,Makassar,1,2,8,4,2,3,3.95,3.50–4.00,0,0,1,1,1,0,1
2026-01-28 16:58:56.404,Teknik Informatika,Perempuan,21,Bugis,Soppeng,Sulawesi selatan,Man 1 Soppeng,IPA,"3,76",Menengah,D4 / S1,D4 / S1,Pegawai Negeri Sipil (PNS),Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Tantangan akademis,-,IPA,Lainnya,1,2,5,2,1,2,3.76,3.50–4.00,0,1,1,0,0,0,0
2026-01-28 16:51:53.309,Teknik Informatika,Perempuan,22,Bugis,Sinjai,Sulawesi Selatan,MAN 1 SINJAI,IPA,3.92,Menengah,D4 / S1,SMA,TNI / Polri,Pedagang / Wiraswasta,Rp 5.000.000 - Rp 8.000.000 per bulan,Lebih dari Rp. 8.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Other..,Saya merasa itu sudah menjadi tanggung jawab yang harus saya selesaikan. Jadi saya berusaha menuntaskan setiap pembelajaran atau pelatihan dengan baik ,IPA,Sinjai,1,2,15,3,4,2,3.92,3.50–4.00,0,1,1,0,0,0,0
2026-01-28 16:49:57.003,Teknik Informatika,Perempuan,21,bugis,Enrekang,Sulawesi Selatan,SMAN 1 ENREKANG,IPA,.,Menengah,SMP,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Other..,.,IPA,Enrekang,1,2,1,1,1,2,3.71,3.50–4.00,0,1,1,0,0,0,0
2026-01-28 16:46:09.976,Teknik Informatika,Perempuan,21,Makassar ,Gowa,Sulawesi Selatan ,SMA NEGERI 1 LUWU UTARA,IPA,3.9,Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 5.000.000 - Rp 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Verbal,Global,1 - 2 jam,Peningkatan keterampilan,Saya tidak pernah memilih lainnya ,IPA,Gowa,1,2,2,3,1,3,3.9,3.50–4.00,1,0,1,1,0,0,1
2026-01-28 16:33:15.887,Teknik Informatika,Perempuan,22,-,Luwu,Sulewesi selatan,SMAN 5 LUWU,IPS,"3,60",Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen",Reflective,Sensing,Verbal,Global,Kurang dari 30 menit,Penghargaan atau sertifikat,-,IPS,Luwu,1,3,6,1,1,1,3.6,3.50–4.00,1,1,0,0,0,0,0
2026-01-28 15:19:50.069,Teknik Informatika,Perempuan,20 tahun,Bugis,Gowa,Sulawesi Selatan ,SMAN 19 GOWA,IPA,"3,86",Menengah,SMA,SMA,Buruh / Petani / Nelayan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Tantangan akademis,-,IPA,Gowa,1,2,2,1,1,2,3.86,3.50–4.00,1,0,1,0,0,1,0
2026-01-28 15:15:39.859,Teknik Informatika,Perempuan,19,Arui Sai,Kep.yapen,Papua,Ponpes Faqihul Ilmi Makassar,IPS,3.78,Menengah,D4 / S1,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,.,IPS,Lainnya,1,3,5,1,1,3,3.78,3.50–4.00,1,0,1,1,0,0,0
2026-01-28 14:54:36.163,Teknik Informatika,Perempuan,19,Bugis,Maros,Sulawesi Selatan,SMAIT AL-ISHLAH MAROS,IPA,90,Menengah,SMA,SMA,Karyawan Swasta,Pedagang / Wiraswasta,Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)",Slide presentasi (PowerPoint) dari dosen,Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Maros,1,2,11,3,2,2,3.71,3.50–4.00,0,1,0,0,0,0,0
2026-01-28 14:03:34.552,Teknik Informatika,Perempuan,21,Tolaki,Kab. Konawe,Sulawesi Tenggara,MA Baitul Arqom Polinggona,IPA,"3,85",Menengah,D4 / S1,D4 / S1,Pegawai Negeri Sipil (PNS),Pegawai Negeri Sipil (PNS),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Konawe,1,2,4,3,3,2,3.85,3.50–4.00,0,1,1,1,1,0,0
2026-01-28 14:01:48.384,Teknik Informatika,Perempuan,22,Bugis,Sinjai,Selawesi Selatan,SMKN 01 Sinjai,Akuntansi,3.8,Menengah,SMA,SMA,Karyawan Swasta,Karyawan Swasta,Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Verbal,Sequential,Lebih dari 2 jam,Peningkatan keterampilan,-,Akuntansi,Sinjai,1,0,15,3,2,4,3.8,3.50–4.00,0,0,1,1,0,0,0
2026-01-28 13:14:55.601,Teknik Informatika,Laki - Laki,21,Bugis,Kolaka,Sulawesi Tenggara,SMA Negeri 1 Wundulako,IPA,3.95,Menengah,SMA,D4 / S1,Pedagang / Wiraswasta,Pegawai Negeri Sipil (PNS),Kurang dari Rp 2.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Sensing,Visual,Sequential,Kurang dari 30 menit,Peningkatan keterampilan,Tidak ada,IPA,Lainnya,0,2,5,1,2,1,3.95,3.50–4.00,0,1,1,1,0,0,0
2026-01-27 12:42:45.828,Teknik Informatika,Laki - Laki,21,Bugis,Sidenreng Rpapang,Sulawesi Selatan,SMAN 2 SIDRAP,IPA,"3,91",Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan, ,IPA,Lainnya,0,2,5,3,3,2,3.91,3.50–4.00,1,0,1,1,1,1,1
2026-01-25 08:11:55.405,Lainnya:,Perempuan,22,Makassar ,Makassar ,Sulawesi Selatan ,SMAIT AR-RAHMAH,IPA,"3,96",Menengah,SMA,SMA,Profesional (Dokter / Pengacara / dll.),Tidak bekerja / Pensiunan,Lebih dari Rp. 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,Manajemen ,IPA,Makassar,1,2,8,4,1,3,3.96,3.50–4.00,1,0,1,0,0,0,0
2026-01-24 05:13:58.805,Teknik Informatika,Perempuan,21,Bugis,Enrekang ,Sulawesi Selatan ,SMAN 2 ENREKANG,IPA,3.7,Menengah,S2,SMA,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Enrekang,1,2,1,2,1,2,3.7,3.50–4.00,0,1,1,0,1,0,0
2025-07-29 11:59:55.415,Teknik Informatika,Laki - Laki,22,BUGIS,SIIDENRENG RAPPANG,SUL-SEL,SMAN 3 SIDRAP,IPA,Lainnya,Menengah,SMA,SD,Buruh / Petani / Nelayan,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,TDK tau ipk waktu SMA berapa.,IPA,Lainnya,0,2,5,2,2,2,3.71,3.50–4.00,1,0,1,0,0,0,0
2025-07-23 22:57:37.583,Teknik Informatika,Laki - Laki,21,Bugis,Maros,Sulawesi Selatan,SMK Kebangsaan Indonesia Maros,TKJ,4,Rendah,SMP,D4 / S1,Tidak bekerja / Pensiunan,Pegawai Negeri Sipil (PNS),Kurang dari Rp 2.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Verbal,Global,30 menit - 1 jam,Peningkatan keterampilan,-,TKJ,Maros,0,9,11,1,2,2,4.0,3.50–4.00,0,0,0,0,0,1,1
2025-07-23 20:27:34.427,Teknik Informatika,Laki - Laki,21,Bugis,Pinrang,Sulawesi Selatan,Ath-Thahiriyah,IPS,2.47,Menengah,SMP,SMA,Buruh / Petani / Nelayan,Profesional (Dokter / Pengacara / dll.),Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)",Buku teks atau modul cetak,Active,Intuitive,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,pekerjaan oratua/ibu (IRT),IPS,Pinrang,0,3,14,1,1,3,2.47,< 2.75,1,0,0,0,0,0,0
2025-07-23 17:45:00.316,Teknik Informatika,Laki - Laki,20,Tolaki ,Konawe Selatan ,Sulawesi Tenggara ,SMA NEGERI 3 KONAWE SELATAN ,IPA,3.01,Menengah,SMA,D4 / S1,Pedagang / Wiraswasta,Tenaga Pendidik (Dosen/Guru),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Video pembelajaran (YouTube, e-learning, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Lainnya,0,2,5,2,2,2,3.01,3.00–3.50,0,0,1,0,0,0,0
2025-07-23 16:16:17.186,Teknik Informatika,Laki - Laki,18,Bugis,Wajo,Sulawesi Selatan,MA As'Adiyah Callaccu,IPA,3.69,Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,-,IPA,Wajo,0,2,17,2,2,3,3.69,3.50–4.00,0,0,1,1,1,0,0
2025-07-23 15:46:23.959,Teknik Informatika,Laki - Laki,22,bugis,Kota makassar,Sulawesi selatan,SMA Athirah,IPS,...,Menengah,S3,S2,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,-,IPS,Makassar,0,3,8,3,3,3,3.71,3.50–4.00,0,1,1,0,0,0,0
2025-07-23 15:13:34.789,Teknik Informatika,Laki - Laki,19,Jawa,Luwu Timur ,Sulawesi Selatan ,SMAN 2 Luwu Timur ,IPA,"3,74",Menengah,D4 / S1,D4 / S1,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,-,IPA,Luwu Timur,0,2,7,2,2,3,3.74,3.50–4.00,0,0,1,1,0,0,0
2025-07-23 15:06:44.550,Teknik Informatika,Laki - Laki,19,Buton ,Buton Tengah ,Sulawesi Tenggara ,SMAN 1 GU,IPS,3.46,Rendah,S2,D4 / S1,Tidak bekerja / Pensiunan,Tenaga Pendidik (Dosen/Guru),Kurang dari Rp 2.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)",Buku teks atau modul cetak,Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Penghargaan atau sertifikat,-,IPS,Lainnya,0,3,5,1,2,2,3.46,3.00–3.50,1,0,0,0,0,0,0
